fid,area,perimeter,depth
1146,33,28,0.623046875
1147,1,4,0.095703125
1148,2,6,0.023925781
1149,1,4,0.071777344
1150,3,8,0.069824219
1151,2,6,0.247070313
1152,3,8,0.233886719
1153,1,4,0.051757813
1154,1,4,0.026367188
1155,1,4,0.013671875
1156,1,4,0.027832031
1157,1,4,0.040527344
1158,1,4,0.108886719
1159,11,16,0.621582031
1160,7,14,0.10546875
1161,4,10,0.210449219
1162,1,4,0.101074219
1163,1,4,0.0078125
1164,1,4,0.007324219
1165,1,4,0.09375
1166,1,4,0.040527344
1167,2,6,0.035644531
1168,1,4,0.051269531
1169,2,6,0.011230469
1170,3,8,0.225097656
1171,2,6,0.127441406
1172,2,6,0.075195313
1173,1,4,0.006835938
1174,1,4,0.039550781
1175,1,4,0.032226563
1176,4,10,0.095703125
1177,26,28,0.685546875
1178,109,80,0.666015625
1179,92,72,0.490722656
1180,115,92,0.534667969
1181,1,4,0.0234375
1182,1,4,0.044433594
1183,1,4,0.01953125
1184,2,6,0.062988281
1185,4,10,0.103027344
1186,6,12,0.053710938
1187,7,14,0.465332031
1188,2,6,0.081542969
1189,1,4,0.043457031
1190,5,10,0.181640625
1191,1,4,0.042480469
1192,1,4,0.035644531
1193,1,4,0.076171875
1194,366,194,1.213378906
1195,2,6,0.084960938
1196,2,6,0.017089844
1197,1,4,0.0078125
1198,1,4,0.079589844
1199,1,4,0.009765625
1200,1,4,0.0078125
1201,1,4,0.052734375
1202,1,4,0.015625
1203,2,6,0.118164063
1204,1,4,0.018066406
1205,8,14,0.32421875
1206,1,4,0.039550781
1207,1,4,0.0625
1208,1,4,0.051269531
1209,1,4,0.005371094
1210,1,4,0.006347656
1211,1,4,0.296875
1212,1,4,0.03515625
1213,1,4,0.013183594
1214,1,4,0.020507813
1215,1,4,0.003417969
1216,1,4,0.015136719
1217,1,4,0.043457031
1218,1,4,0.03515625
1219,1,4,0.018066406
1220,1,4,0.118652344
1221,1,4,0.008300781
1222,1,4,0.062988281
1223,1,4,0.013671875
1224,10,16,0.282714844
1225,349,120,2.365234375
1226,1,4,0.03515625
1227,2,6,0.205566406
1228,1,4,0.023925781
1229,1,4,0.033203125
1230,1,4,0.041015625
1231,1,4,0.013183594
1232,3,8,0.068359375
1233,2,6,0.268066406
1234,2,6,0.016601563
1235,1,4,0.048339844
1236,1,4,0.021484375
1237,1,4,0.022460938
1238,2,6,0.060058594
1239,1,4,0.000976563
1240,4,10,0.169921875
1241,2,6,0.169921875
1242,1,4,0.014648438
1243,1,4,0.108398438
1244,1,4,0.019042969
1245,24,38,0.626464844
1246,11,16,0.233398438
1247,1,4,0.166503906
1248,1,4,0.012207031
1249,1,4,0.104003906
1250,6,12,0.180664063
1251,3,8,0.113769531
1252,1,4,0.080078125
1253,1,4,0.03125
1254,1,4,0.046386719
1255,1,4,0.081542969
1256,1,4,0.069335938
1257,1,4,0.044433594
1258,1,4,0.046386719
1259,1,4,0.132324219
1260,1,4,0.145996094
1261,1,4,0.016601563
1262,1,4,0.041503906
1263,1,4,0.001464844
1264,1,4,0.042480469
1265,1,4,0.00390625
1266,1,4,0.12890625
1267,1,4,0.116699219
1268,2,6,0.120605469
1269,1,4,0.005371094
1270,1,4,0.229980469
1271,1,4,0.081542969
1272,2,6,0.211425781
1273,1,4,0.021484375
1274,1,4,0.223144531
1275,1,4,0.051757813
1276,1,4,0.034667969
1277,2,6,0.061035156
1278,1,4,0.059570313
1279,1,4,0.039550781
1280,1,4,0.04296875
1281,1,4,0.119628906
1282,26,40,0.428710938
1283,2,6,0.026367188
1284,1,4,0.009277344
1285,1,4,0.015625
1286,1,4,0.082519531
1287,9,18,0.50390625
1288,2,6,0.335449219
1289,3,8,0.198242188
1290,3,8,0.114746094
1291,1,4,0.028320313
1292,1,4,0.057128906
1293,3,8,0.149902344
1294,1,4,0.085449219
1295,1,4,0.028808594
1296,1,4,0.015625
1297,1,4,0.0078125
1298,7,16,0.314453125
1299,1,4,0.087890625
1300,2,6,0.015136719
1301,1,4,0.08203125
1302,1,4,0.09375
1303,1,4,0.011230469
1304,1,4,0.008300781
1305,15,28,0.308105469
1306,3,8,0.203125
1307,2,6,0.096679688
1308,5,12,0.748535156
1309,1,4,0.018554688
1310,2,6,0.300292969
1311,1,4,0.032714844
1312,1,4,0.006835938
1313,7,16,0.228027344
1314,4,10,0.420410156
1315,3,8,0.256347656
1316,1,4,0.019042969
1317,1,4,0.024414063
1318,2,6,0.06640625
1319,1,4,0.001464844
1320,1,4,0.045410156
1321,1,4,0.015625
1322,3,8,0.122070313
1323,1,4,0.041992188
1324,1,4,0.143554688
1325,2,6,0.023925781
1326,2,6,0.303222656
1327,3,8,0.140625
1328,1,4,0.020996094
1329,3,8,0.098144531
1330,14,22,0.447753906
1331,14,16,0.345214844
1332,15,20,0.39453125
1333,3,8,0.226074219
1334,6,12,0.180175781
1335,2,6,0.169921875
1336,1,4,0.065917969
1337,2,6,0.040527344
1338,2,6,0.244140625
1339,2,6,0.103515625
1340,1,4,0.075683594
1341,12,20,0.3046875
1342,1,4,0.161132813
1343,2,6,0.211914063
1344,3,8,0.158691406
1345,5,12,0.166992188
1346,6,14,0.157714844
1347,1,4,0.047851563
1348,1,4,0.053710938
1349,1,4,0.044921875
1350,1,4,0.0625
1351,7,14,0.4453125
1352,2,6,0.045898438
1353,6,14,0.234375
1354,2,6,0.127441406
1355,1,4,0.00390625
1356,1,4,0.092773438
1357,1,4,0.087890625
1358,1,4,0.059570313
1359,2,6,0.139648438
1360,1,4,0.052734375
1361,1,4,0.019042969
1362,1,4,0.0703125
1363,1,4,0.008300781
1364,1,4,0.019042969
1365,1,4,0.052246094
1366,1,4,0.155273438
1367,1,4,0.270019531
1368,1,4,0.0546875
1369,1,4,0.19140625
1370,1,4,0.005859375
1371,4,10,0.205078125
1372,5,12,0.232421875
1373,1,4,0.117675781
1374,1,4,0.004882813
1375,1,4,0.024902344
1376,4,10,0.225585938
1377,1,4,0.064941406
1378,1,4,0.032226563
1379,1,4,0.011230469
1380,1,4,0.021484375
1381,1,4,0.083007813
1382,1,4,0.032714844
1383,5,12,0.346679688
1384,1,4,0.001953125
1385,1,4,0.125488281
1386,1,4,0.186523438
1387,2,6,0.0859375
1388,1,4,0.045410156
1389,1,4,0.026367188
1390,1,4,0.004394531
1391,1,4,0.08984375
1392,1,4,0.146972656
1393,1,4,0.071777344
1394,1,4,0.080078125
1395,1,4,0.099121094
1396,24,32,0.446289063
1397,1,4,0.029296875
1398,1,4,0.058105469
1399,1,4,0.017089844
1400,1,4,0.269042969
1401,5,12,0.162597656
1402,1,4,0.020507813
1403,1,4,0.033203125
1404,236,88,2.704101563
1405,1,4,0.01171875
1406,1,4,0.12109375
1407,1,4,0.023925781
1408,7,12,0.348144531
1409,1,4,0.037109375
1410,1,4,0.009765625
1411,1,4,0.001953125
1412,2,6,0.34765625
1413,1,4,0.190429688
1414,3,8,0.080078125
1415,1,4,0.024902344
1416,2,6,0.084472656
1417,1,4,0.013183594
1418,6,12,0.200683594
1419,1,4,0.005859375
1420,65,52,1.055175781
1421,2,6,0.073730469
1422,1,4,0.020996094
1423,3,8,0.134277344
1424,1,4,0.012207031
1425,1,4,0.040039063
1426,1,4,0.001953125
1427,1,4,0.03515625
1428,1,4,0.077148438
1429,3,8,0.209960938
1430,1,4,0.113769531
1431,1,4,0.055664063
1432,1,4,0.069335938
1433,2,6,0.062988281
1434,4,8,0.378417969
1435,1,4,0.038085938
1436,95,56,1.441894531
1437,1,4,0.020507813
1438,1,4,0.071289063
1439,23,24,0.907714844
1440,1,4,0.05859375
1441,1,4,0.195800781
1442,1,4,0.045898438
1443,1,4,0.032714844
1444,1,4,0.043945313
1445,2,6,0.159667969
1446,1,4,0.018554688
1447,2,6,0.034667969
1448,3,8,0.135253906
1449,1,4,0.034667969
1450,1,4,0.037597656
1451,1,4,0.067382813
1452,1,4,0.114257813
1453,6,14,0.248046875
1454,1,4,0.014648438
1455,1,4,0.008300781
1456,1,4,0.033203125
1457,2,6,0.10546875
1458,1,4,0.013183594
1459,1,4,0.060058594
1460,2,6,0.025878906
1461,1,4,0.018066406
1462,1,4,0.03515625
1463,7,14,0.30078125
1464,1,4,0.048828125
1465,1,4,0.113769531
1466,4,10,0.232421875
1467,1,4,0.005859375
1468,1,4,0.050292969
1469,1,4,0.01171875
1470,1,4,0.057128906
1471,8,16,0.2734375
1472,1,4,0.02734375
1473,7,12,0.583007813
1474,1,4,0.064941406
1475,1,4,0.013183594
1476,1,4,0.086425781
1477,1,4,0.049316406
1478,1,4,0.134277344
1479,1,4,0.009277344
1480,1,4,0.009277344
1481,1,4,0.004394531
1482,1,4,0.000488281
1483,1,4,0.138671875
1484,1,4,0.055664063
1485,1,4,0.064941406
1486,1,4,0.356933594
1487,1,4,0.022460938
1488,1,4,0.016113281
1489,1,4,0.006835938
1490,1,4,0.012207031
1491,2,6,0.178710938
1492,1,4,0.407226563
1493,2,6,0.336914063
1494,1,4,0.114746094
1495,1,4,0.270019531
1496,1,4,0.25
1497,1,4,0.036621094
1498,1,4,0.056640625
1499,3,8,0.132324219
1500,3,8,0.559570313
1501,1,4,0.003417969
1502,1,4,0.026367188
1503,1,4,0.086425781
1504,1,4,0.006347656
1505,1,4,0.075683594
1506,1,4,0.005371094
1507,2,6,0.127441406
1508,1,4,0.15234375
1509,1,4,0.03515625
1510,1,4,0.053710938
1511,1,4,0.020019531
1512,1,4,0.077148438
1513,1,4,0.02734375
1514,1,4,0.00390625
1515,1,4,0.060058594
1516,1,4,0.037597656
1517,2,6,0.087402344
1518,1,4,0.046875
1519,1,4,0.078613281
1520,1,4,0.031738281
1521,1,4,0.035644531
1522,1,4,0.020996094
1523,1,4,0.120117188
1524,1,4,0.056640625
1525,2,6,0.075195313
1526,1,4,0.060058594
1527,3,8,0.075683594
1528,1,4,0.009277344
1529,1,4,0.046875
1530,1,4,0.010742188
1531,1,4,0.118164063
1532,1,4,0.001953125
1533,2,6,0.347167969
1534,2,6,0.099121094
1535,1,4,0.027832031
1536,1,4,0.07421875
1537,1,4,0.077636719
1538,1,4,0.133789063
1539,1,4,0.195800781
1540,1,4,0.000976563
1541,2,6,0.038085938
1542,1,4,0.012695313
1543,1,4,0.004394531
1544,2,6,0.080566406
1545,1,4,0.127929688
1546,1,4,0.045410156
1547,1,4,0.027832031
1548,6,12,0.226074219
1549,2,6,0.024414063
1550,2,6,0.096679688
1551,1,4,0.001464844
1552,1,4,0.003417969
1553,2,6,0.058105469
1554,1,4,0.020507813
1555,1,4,0.002441406
1556,1,4,0.014648438
1557,1,4,0.013671875
1558,1,4,0.018554688
1559,1,4,0.102539063
1560,1,4,0.217285156
1561,4,8,0.072265625
1562,1,4,0.041503906
1563,1,4,0.03515625
1564,1,4,0.106445313
1565,1,4,0.057617188
1566,1,4,0.125976563
1567,1,4,0.041992188
1568,1,4,0.006835938
1569,1,4,0.061523438
1570,1,4,0.071777344
1571,1,4,0.003417969
1572,1,4,0.005859375
1573,1,4,0.015136719
1574,2,6,0.139160156
1575,1,4,0.041503906
1576,1,4,0.095214844
1577,1,4,0.032226563
1578,1,4,0.047851563
1579,1,4,0.075683594
1580,2,6,0.082519531
1581,19,30,0.482910156
1582,1,4,0.087890625
1583,1,4,0.044433594
1584,3,8,0.210449219
1585,1,4,0.004394531
1586,1,4,0.031738281
1587,1,4,0.004394531
1588,1,4,0.274902344
1589,5,12,0.190917969
1590,1,4,0.133300781
1591,1,4,0.01171875
1592,1,4,0.041503906
1593,1,4,0.006835938
1594,3,8,0.053222656
1595,2,6,0.07421875
1596,1,4,0.074707031
1597,1,4,0.03125
1598,2,6,0.018066406
1599,4,8,0.277832031
1600,1,4,0.0390625
1601,4,10,0.193359375
1602,3,8,0.192382813
1603,3,8,0.054199219
1604,1,4,0.001464844
1605,1,4,0.073730469
1606,1,4,0.009765625
1607,3,8,0.072753906
1608,8,14,0.156738281
1609,5,12,0.257324219
1610,1,4,0.033691406
1611,1,4,0.059570313
1612,2,6,0.138671875
1613,1,4,0.0546875
1614,1,4,0.002929688
1615,4,10,0.111328125
1616,18,26,0.356933594
1617,21,30,0.547851563
1618,1,4,0.009277344
1619,1,4,0.119140625
1620,1,4,0.005859375
1621,6,14,0.126464844
1622,1,4,0.063964844
1623,8,12,0.179199219
1624,1,4,0.026367188
1625,1,4,0.09765625
1626,1,4,0.03125
1627,1,4,0.052734375
1628,1,4,0.0234375
1629,18,24,0.848144531
1630,1,4,0.041503906
1631,5,10,0.270019531
1632,2,6,0.02734375
1633,1,4,0.088867188
1634,1,4,0.019042969
1635,1,4,0.020507813
1636,6,12,0.500976563
1637,7,12,0.286621094
1638,1,4,0.005859375
1639,2,6,0.084960938
1640,1,4,0.045898438
1641,1,4,0.019042969
1642,1,4,0.008300781
1643,1,4,0.045898438
1644,2,6,0.129882813
1645,1,4,0.061035156
1646,4,8,0.057128906
1647,1,4,0.127929688
1648,6,12,0.220703125
1649,1,4,0.042480469
1650,1,4,0.075683594
1651,1,4,0.034179688
1652,1,4,0.170410156
1653,1,4,0.184082031
1654,1,4,0.181640625
1655,1,4,0.012695313
1656,3,8,0.092285156
1657,1,4,0.149902344
1658,1,4,0.053222656
1659,1,4,0.083496094
1660,1,4,0.032226563
1661,1,4,0.097167969
1662,1,4,0.103515625
1663,1,4,0.104980469
1664,4,10,0.079101563
1665,40,30,0.882324219
1666,7,16,0.059570313
1667,6,12,0.181640625
1668,2,6,0.02734375
1669,5,10,0.181152344
1670,7,14,0.212890625
1671,2,6,0.063964844
1672,1,4,0.009277344
1673,1,4,0.104003906
1674,47,44,0.873535156
1675,3,8,0.149902344
1676,1,4,0.047363281
1677,1,4,0.098144531
1678,1,4,0.04296875
1679,2,6,0.122558594
1680,2,6,0.044433594
1681,10,20,0.092285156
1682,1,4,0.177734375
1683,1,4,0.083496094
1684,1,4,0.276367188
1685,1,4,0.062011719
1686,1,4,0.096191406
1687,1,4,0.018066406
1688,1,4,0.04296875
1689,1,4,0.009765625
1690,1,4,0.2265625
1691,1,4,0.07421875
1692,2,6,0.075683594
1693,1,4,0.040527344
1694,1,4,0.051269531
1695,4,10,0.33203125
1696,3,8,0.098632813
1697,2,6,0.032714844
1698,1,4,0.006347656
1699,3,8,0.095703125
1700,3,8,0.345703125
1701,4,8,0.064453125
1702,1,4,0.01171875
1703,3,8,0.239257813
1704,1,4,0.023925781
1705,1,4,0.037597656
1706,3,8,0.040527344
1707,1,4,0.079589844
1708,3,8,0.017089844
1709,6,14,0.127929688
1710,3,8,0.074707031
1711,1,4,0.051269531
1712,1,4,0.101074219
1713,1,4,0.006835938
1714,1,4,0.044433594
1715,2,6,0.038574219
1716,3,8,0.090820313
1717,1,4,0.008789063
1718,1,4,0.080566406
1719,1,4,0.013671875
1720,55,48,1.552734375
1721,110,70,1.186035156
1722,5,10,0.098144531
1723,1,4,0.069335938
1724,1,4,0.102050781
1725,1,4,0.049316406
1726,2,6,0.030761719
1727,2,6,0.116210938
1728,1,4,0.029785156
1729,3,8,0.104980469
1730,2,6,0.134765625
1731,2,6,0.100585938
1732,13,18,0.277832031
1733,37,34,0.596679688
1734,26,28,0.307128906
1735,1,4,0.001464844
1736,2,6,0.145019531
1737,2,6,0.037597656
1738,1,4,0.084960938
1739,1,4,0.038085938
1740,3,8,0.179199219
1741,1,4,0.013671875
1742,12,18,0.243164063
1743,2,6,0.301757813
1744,1,4,0.114746094
1745,1,4,0.014160156
1746,1,4,0.014160156
1747,1,4,0.131835938
1748,1,4,0.063476563
1749,4,10,0.334960938
1750,1,4,0.022460938
1751,1,4,0.053710938
1752,1,4,0.059570313
1753,4,10,0.091796875
1754,1,4,0.026855469
1755,1,4,0.016601563
1756,2,6,0.095703125
1757,2,6,0.08203125
1758,1,4,0.07421875
1759,1,4,0.038574219
1760,1,4,0.045898438
1761,1,4,0.045898438
1762,1,4,0.013183594
1763,1,4,0.081542969
1764,1,4,0.000488281
1765,1,4,0.01171875
1766,1,4,0.0390625
1767,1,4,0.020019531
1768,35,58,0.235839844
1769,1,4,0.073242188
1770,1,4,0.040527344
1771,1,4,0.054199219
1772,1,4,0.0078125
1773,1,4,0.124511719
1774,1,4,0.109863281
1775,1,4,0.045898438
1776,1,4,0.0234375
1777,2,6,0.04296875
1778,1,4,0.00390625
1779,1,4,0.038574219
1780,2,6,0.023925781
1781,25,24,0.480957031
1782,2,6,0.108886719
1783,1,4,0.00390625
1784,1,4,0.014648438
1785,3,8,0.029785156
1786,9,14,0.234863281
1787,1,4,0.019042969
1788,1,4,0.012207031
1789,1,4,0.073242188
1790,1,4,0.044433594
1791,3,8,0.072265625
1792,3,8,0.111816406
1793,1,4,0.064941406
1794,1,4,0.061035156
1795,1,4,0.037597656
1796,3,8,0.094238281
1797,2,6,0.142089844
1798,1,4,0.010253906
1799,3,8,0.15234375
1800,3,8,0.129394531
1801,1,4,0.128417969
1802,1,4,0.032714844
1803,1,4,0.010253906
1804,1,4,0.056640625
1805,58,40,0.881835938
1806,5,12,0.08203125
1807,1,4,0.002929688
1808,1,4,0.024902344
1809,65,62,1.663085938
1810,1,4,0.158691406
1811,1,4,0.040039063
1812,1,4,0.075683594
1813,1,4,0.008789063
1814,1,4,0.094726563
1815,1,4,0.09375
1816,1,4,0.063476563
1817,1,4,0.001464844
1818,3,8,0.061035156
1819,1,4,0.031738281
1820,1,4,0.00390625
1821,2,6,0.063964844
1822,1,4,0.03515625
1823,20,24,0.58203125
1824,1,4,0.295898438
1825,1,4,0.063476563
1826,1,4,0.086914063
1827,2,6,0.001953125
1828,1,4,0.001953125
1829,2,6,0.108886719
1830,5,12,0.176269531
1831,2,6,0.022949219
1832,1,4,0.005859375
1833,2,6,0.011230469
1834,1,4,0.020019531
1835,1,4,0.130371094
1836,3,8,0.107910156
1837,3,8,0.083007813
1838,37,58,0.542480469
1839,20,24,0.667480469
1840,1,4,0.102539063
1841,4,10,0.260742188
1842,1,4,0.017089844
1843,1,4,0.005859375
1844,1,4,0.091308594
1845,1,4,0.0859375
1846,2,6,0.082519531
1847,1,4,0.000488281
1848,1,4,0.043457031
1849,1,4,0.004882813
1850,1,4,0.081054688
1851,1,4,0.012207031
1852,1,4,0.125488281
1853,1,4,0.006347656
1854,1,4,0.058105469
1855,1,4,0.007324219
1856,7,16,0.092773438
1857,1,4,0.094238281
1858,1,4,0.066894531
1859,1,4,0.002929688
1860,1,4,0.12109375
1861,1,4,0.159179688
1862,3,8,0.131347656
1863,2,6,0.032714844
1864,1,4,0.034179688
1865,1,4,0.043457031
1866,1,4,0.008300781
1867,2,6,0.051757813
1868,1,4,0.030273438
1869,1,4,0.013671875
1870,1,4,0.020019531
1871,1,4,0.021972656
1872,1,4,0.104980469
1873,1,4,0.080078125
1874,1,4,0.004882813
1875,1,4,0.012207031
1876,1,4,0.015625
1877,1,4,0.061523438
1878,1,4,0.034179688
1879,1,4,0.048339844
1880,10,16,0.305664063
1881,5,12,0.244628906
1882,2,6,0.113769531
1883,1,4,0.002441406
1884,1,4,0.010742188
1885,1,4,0.023925781
1886,1,4,0.178710938
1887,3,8,0.168457031
1888,1,4,0.032714844
1889,1,4,0.017089844
1890,3,8,0.298339844
1891,2,6,0.027832031
1892,1,4,0.012207031
1893,2,6,0.041992188
1894,1,4,0.100097656
1895,1,4,0.121582031
1896,1,4,0.041503906
1897,7,14,0.186523438
1898,2,6,0.288574219
1899,1,4,0.000488281
1900,1,4,0.01171875
1901,1,4,0.062011719
1902,2,6,0.008789063
1903,1,4,0.005371094
1904,1,4,0.065917969
1905,1,4,0.147460938
1906,1,4,0.028808594
1907,6,12,0.098144531
1908,1,4,0.041992188
1909,2,6,0.027832031
1910,1,4,0.052734375
1911,1,4,0.045898438
1912,1,4,0.002929688
1913,1,4,0.013671875
1914,5,12,0.038574219
1915,2,6,0.103515625
1916,8,16,0.116699219
1917,1,4,0.021972656
1918,1,4,0.008789063
1919,2,6,0.149902344
1920,2,6,0.017089844
1921,1,4,0.094238281
1922,1,4,0.094726563
1923,4,10,0.287109375
1924,1,4,0.053222656
1925,2,6,0.0625
1926,1,4,0.010253906
1927,1,4,0.006347656
1928,1,4,0.012207031
1929,1,4,0.002441406
1930,2,6,0.072265625
1931,3,8,0.107421875
1932,1,4,0.018066406
1933,1,4,0.0234375
1934,1,4,0.015136719
1935,3,8,0.103515625
1936,1,4,0.071289063
1937,2,6,0.025878906
1938,1,4,0.086425781
1939,1,4,0.044921875
1940,1,4,0.122070313
1941,1,4,0.008300781
1942,1,4,0.010742188
1943,1,4,0.005371094
1944,1,4,0.021972656
1945,2,6,0.092285156
1946,1,4,0.138671875
1947,1,4,0.014648438
1948,1,4,0.016113281
1949,7,12,0.198242188
1950,1,4,0.083496094
1951,1,4,0.034179688
1952,1,4,0.040039063
1953,4,10,0.071289063
1954,2,6,0.130371094
1955,2,6,0.094238281
1956,66,56,0.365722656
1957,2,6,0.009765625
1958,1,4,0.1953125
1959,1,4,0.046386719
1960,1,4,0.012207031
1961,1,4,0.026367188
1962,3,8,0.066894531
1963,1,4,0.061035156
1964,292,106,1.326660156
1965,1,4,0.05078125
1966,1,4,0.033691406
1967,1,4,0.041992188
1968,5,10,0.390625
1969,5,12,0.045410156
1970,1,4,0.004394531
1971,6,10,0.10546875
1972,2,6,0.116699219
1973,2,6,0.079101563
1974,1,4,0.057128906
1975,1,4,0.004394531
1976,1,4,0.009277344
1977,1,4,0.066894531
1978,1,4,0.063964844
1979,1,4,0.206542969
1980,1,4,0.015625
1981,1,4,0.058105469
1982,1,4,0.005859375
1983,1,4,0.007324219
1984,1,4,0.047363281
1985,1,4,0.001464844
1986,11,18,0.505859375
1987,2,6,0.06640625
1988,1,4,0.005371094
1989,1,4,0.010742188
1990,4,10,0.043945313
1991,1,4,0.010742188
1992,1,4,0.033691406
1993,1,4,0.002929688
1994,2,6,0.032714844
1995,1,4,0.009765625
1996,1,4,0.002929688
1997,3,8,0.075195313
1998,1,4,0.119140625
1999,1,4,0.058105469
2000,1,4,0.071289063
2001,1,4,0.028808594
2002,110,68,0.649902344
2003,1,4,0.021972656
2004,1,4,0.107421875
2005,4,10,0.036132813
2006,11,24,0.340820313
2007,34,36,0.950195313
2008,1,4,0.034179688
2009,5,12,0.134277344
2010,1,4,0.021484375
2011,1,4,0.050292969
2012,330,112,3.198730469
2013,15,24,0.077636719
2014,50,42,1.079101563
2015,1,4,0.047851563
2016,1,4,0.029296875
2017,1,4,0.01171875
2018,1,4,0.161132813
2019,1,4,0.102050781
2020,1,4,0.025878906
2021,1,4,0.020019531
2022,2,6,0.05859375
2023,1,4,0.006835938
2024,1,4,0.078125
2025,1,4,0.01953125
2026,1,4,0.009765625
2027,1,4,0.017089844
2028,1,4,0.002929688
2029,4,8,0.058105469
2030,2,6,0.158691406
2031,1,4,0.303222656
2032,1,4,0.071777344
2033,1,4,0.020019531
2034,4,8,0.082519531
2035,1,4,0.061523438
2036,1,4,0.060058594
2037,1,4,0.001464844
2038,1,4,0.057128906
2039,1,4,0.070800781
2040,2,6,0.025390625
2041,2,6,0.203125
2042,15,20,0.515136719
2043,1,4,0.010742188
2044,2,6,0.087890625
2045,3,8,0.110351563
2046,2,6,0.100097656
2047,3,8,0.286621094
2048,1,4,0.002441406
2049,1,4,0.01171875
2050,1,4,0.012207031
2051,1,4,0.038574219
2052,1,4,0.002441406
2053,1,4,0.022460938
2054,10,20,0.081054688
2055,31,40,0.398925781
2056,2,6,0.078613281
2057,1,4,0.037597656
2058,3,8,0.032714844
2059,1,4,0.002441406
2060,1,4,0.255859375
2061,2,6,0.028808594
2062,1,4,0.02734375
2063,2,6,0.153320313
2064,3,8,0.074707031
2065,1,4,0.061035156
2066,1,4,0.069335938
2067,1,4,0.030761719
2068,8,14,0.304199219
2069,1,4,0.067382813
2070,5,12,0.095214844
2071,1,4,0.027832031
2072,23,30,0.448242188
2073,1,4,0.077148438
2074,1,4,0.481445313
2075,1,4,0.047363281
2076,2,6,0.020019531
2077,2,6,0.028808594
2078,1,4,0.083496094
2079,3,8,0.067871094
2080,1,4,0.092285156
2081,1,4,0.000976563
2082,1,4,0.052734375
2083,1,4,0.06640625
2084,2,6,0.015136719
2085,2,6,0.085449219
2086,1,4,0.025878906
2087,4,10,0.039550781
2088,1,4,0.011230469
2089,1,4,0.049804688
2090,3,8,0.252929688
2091,3,8,0.120117188
2092,3,8,0.030273438
2093,1,4,0.033691406
2094,3,8,0.140625
2095,3,8,0.271484375
2096,1,4,0.085449219
2097,104,72,1.992675781
2098,4,10,0.090332031
2099,3,8,0.068847656
2100,1,4,0.015625
2101,1,4,0.086425781
2102,1,4,0.077636719
2103,1,4,0.030273438
2104,6,12,0.684082031
2105,1,4,0.039550781
2106,1,4,0.001464844
2107,1,4,0.010742188
2108,1,4,0.060546875
2109,1,4,0.090820313
2110,1,4,0.077636719
2111,1,4,0.01171875
2112,9,14,0.240722656
2113,4,10,0.235839844
2114,113,74,1.342285156
2115,58,62,0.720703125
2116,8,14,0.189453125
2117,3,8,0.034667969
2118,370,122,3.501464844
2119,1,4,0.037109375
2120,1,4,0.006835938
2121,1,4,0.013671875
2122,1,4,0.001953125
2123,1,4,0.021972656
2124,1,4,0.078613281
2125,14,26,0.222167969
2126,1,4,0.047363281
2127,1,4,0.043945313
2128,1,4,0.163574219
2129,9,20,0.382324219
2130,1,4,0.005371094
2131,1,4,0.110351563
2132,1,4,0.189453125
2133,1,4,0.025878906
2134,1,4,0.012207031
2135,1,4,0.022949219
2136,1,4,0.386230469
2137,2,6,0.238769531
2138,4,8,0.140625
2139,2,6,0.25390625
2140,3,8,0.052246094
2141,2,6,0.058105469
2142,5,12,0.164550781
2143,33,42,0.62109375
2144,24,28,0.555664063
2145,1,4,0.163574219
2146,4,10,0.161132813
2147,1,4,0.00390625
