fid,area,perimeter,depth,%ponded,ponded,pond_area,min_elev
22982,11,20,0.311035156,0,no,0,4754.230469
22983,18,24,0.435546875,0,no,0,4774.29834
22984,25,36,0.764648438,0,no,0,4771.94873
22989,36,32,1.080566406,,no,0,4814.524902
22993,18,26,0.422363281,,no,0,4814.255371
23030,60,52,1.125,0,no,0,4754.939941
23043,14,18,0.53515625,,no,0,4732.001465
23044,10,14,0.491699219,0,no,0,4735.177734
23050,124,80,1.053710938,0,no,0,4731.171387
23051,12,18,0.404296875,0,no,0,4757.414551
23056,111,58,1.981445313,0,no,0,4736.718262
23057,256,136,3.212402344,0,no,0,4730.808105
23058,15,18,0.796875,0,no,0,4750.123535
23059,20,24,0.739257813,0,no,0,4746.510742
23068,139,60,2.173339844,0,no,0,4760.575195
23069,12,22,0.189453125,0,no,0,4735.619629
23074,12,22,0.391601563,0,no,0,4748.863281
23080,123,60,2.067871094,0,no,0,4733.420898
23096,44,36,0.827148438,0,no,0,4749.206055
23124,10,18,1.038085938,0,no,0,4748.476563
23133,1314,286,8.165527344,0,no,0,4724.063965
23135,86,64,1.224121094,0,no,0,4732.617188
23137,271,90,2.639160156,0,no,0,4743.731934
23151,14,18,0.438476563,0,no,0,4749.97168
23155,16,20,0.539550781,0,no,0,4744.79834
23177,491,176,2.560058594,0,no,0,4745.019043
23180,11,18,0.345214844,0,no,0,4755.368164
23184,206,104,1.817871094,0,no,0,4733.929688
23188,10,18,0.310546875,0,no,0,4750.17334
23194,11,18,0.293945313,0,no,0,4734.564941
23205,12,16,0.459472656,,no,0,4762.081543
23211,470,194,1.895507813,0,no,0,4745.734863
23225,192,82,2.1875,0,no,0,4745.439941
23226,232,110,2.581054688,0,no,0,4749.074707
23232,22,26,0.70703125,0,no,0,4755.498535
23233,11,20,0.1171875,0,no,0,4748.720215
23236,15,22,0.920898438,0,no,0,4742.103516
23240,38,44,0.583007813,0,no,0,4759.040527
23247,15,24,0.447265625,0,no,0,4759.777832
23271,77,54,0.716796875,,no,0,4731.701172
23272,31,26,1.397949219,0,no,0,4754.650391
23278,16,20,0.930175781,0,no,0,4750.890625
23279,23,26,0.592285156,0,no,0,4755.932129
23282,19,30,0.412597656,0,no,0,4744.244141
23295,27,32,0.892578125,0,no,0,4742.29248
23300,107,88,0.623535156,0,no,0,4745.491699
23301,67,56,0.819335938,0,no,0,4739.584961
23302,114,110,1.181152344,0,no,0,4746.625488
23303,96,70,1.154785156,0,no,0,4737.716309
23304,10,16,0.900878906,,no,0,4816.661133
23312,15,20,0.319335938,,no,0,4816.140137
23322,12,22,0.377929688,,no,0,4816.235352
23325,27,32,0.918945313,,no,0,4821.808105
23345,13,24,0.520996094,,no,0,4808.427246
23359,12,18,0.418945313,0,no,0,4739.070313
23362,11,22,0.192382813,0,no,0,4738.506348
23367,20,22,0.658203125,0,no,0,4736.68457
23415,22,30,0.759277344,0,no,0,4739.765137
23416,10,20,0.169921875,1,yes,10,4753.043945
23424,22,32,0.477050781,0,no,0,4737.989746
23430,11,16,0.204101563,0,no,0,4732.007324
23443,13,18,0.278808594,0,no,0,4727.827637
23499,16,20,0.668457031,0,no,0,4741.090332
23506,10,16,0.229003906,0,no,0,4718.546875
23526,10,18,0.376953125,0,no,0,4725.587891
23550,30,34,0.955078125,0,no,0,4729.039551
23554,23,28,0.421386719,0,no,0,4738.397949
23555,64,52,1.619628906,0,no,0,4724.895508
23573,18,22,0.383789063,0,no,0,4734.191895
23592,16,24,0.567382813,0,no,0,4744.502441
23593,31,36,0.484375,0,no,0,4719.045898
23605,15,18,0.30078125,0,no,0,4717.412598
23606,61,44,0.4296875,0,no,0,4717.344238
23609,22,24,0.648925781,0,no,0,4720.577637
23610,26,28,1.370117188,0,no,0,4742.288574
23611,40,34,0.983886719,0,no,0,4739.782715
23619,13,18,0.860351563,0,no,0,4740.421387
23632,17,24,0.2265625,0,no,0,4739.055664
23634,14,24,0.39453125,0,no,0,4742.637207
23635,12,22,0.561523438,0,no,0,4738.256348
23650,10,16,0.305664063,0,no,0,4733.173828
23651,23,26,0.739257813,0,no,0,4737.019531
23652,182,116,1.218261719,0,no,0,4742.042969
23653,1240,362,3.172363281,0,no,0,4722.604492
23654,1152,222,5.744628906,0,no,0,4728.213379
23655,231,146,1.237792969,0,no,0,4716.991211
23656,1535,252,5.180664063,0.014983713,yes,23,4724.27002
23657,111,70,1.295898438,0,no,0,4736.208984
23658,177,130,1.438964844,,no,0,4795.500977
23665,24,30,0.822753906,0,no,0,4733.675781
23675,12,16,0.510253906,0,no,0,4736.609375
23697,29,36,0.603515625,0,no,0,4722.155762
23700,30,28,1.359863281,0,no,0,4743.165039
23701,54,38,1.594726563,0,no,0,4719.768555
23702,81,54,1.540039063,0,no,0,4734.566895
23704,104,62,2.348144531,0,no,0,4727.961426
23707,101,76,1.755859375,0,no,0,4727.572266
23710,17,26,0.526855469,0,no,0,4735.359375
23736,10,16,0.267578125,0,no,0,4733.359375
23761,14,26,0.411621094,0,no,0,4732.791504
23769,22,32,0.539550781,0,no,0,4717.100098
23795,91,64,1.126953125,0,no,0,4743.14209
23802,10,14,0.655273438,0,no,0,4719.752441
23812,23,30,0.316894531,0,no,0,4719.094727
23813,12,22,0.376953125,0,no,0,4728.248047
23818,22,28,0.493652344,0,no,0,4722.853516
23827,90,66,3.125,0,no,0,4732.094727
23828,143,74,1.916503906,0,no,0,4718.014648
23830,15,20,0.742675781,0,no,0,4721.952637
23846,45,36,0.456054688,0,no,0,4720.693848
23853,80,52,1.689453125,0,no,0,4731.833496
23854,307,150,2.154296875,0,no,0,4732.558105
23855,100,76,1.446289063,0,no,0,4724.382324
23856,45,40,0.77734375,0,no,0,4741.763672
23867,153,94,1.833496094,,no,0,4794.991211
23875,29,32,1.809570313,0,no,0,4731.993164
23876,86,58,1.254882813,0,no,0,4736.865723
23883,10,18,0.459472656,0,no,0,4739.711914
23889,56,34,1.983886719,0,no,0,4722.412109
23896,25,28,0.279785156,0,no,0,4719.041992
23897,1659,224,4.690429688,0.033755274,yes,56,4731.040039
23901,10,18,0.791015625,0,no,0,4735.499512
23902,20,32,0.243164063,0,no,0,4717.24707
23915,10,20,0.252929688,0,no,0,4727.035156
23917,19,22,0.787109375,0,no,0,4732.493164
23921,29,36,0.6484375,0,no,0,4744.510742
23929,15,18,1.046386719,0,no,0,4745.395508
23940,23,28,0.125,0.782608696,yes,18,4720.137207
23942,10,16,0.561523438,,no,0,4791.918945
23959,19,22,0.927246094,0,no,0,4744.874023
23961,24,24,0.854980469,0,no,0,4735.592773
23979,15,20,0.468261719,0,no,0,4725.104492
23986,10,16,0.830078125,0,no,0,4738.896484
24000,13,20,0.633789063,0,no,0,4738.087402
24001,10,16,0.19921875,0,no,0,4730.35791
24003,12,20,0.587402344,,no,0,4792.507324
24008,12,20,0.715332031,0,no,0,4719.091797
24012,18,26,0.163085938,0,no,0,4717.022461
24013,15,24,1.280273438,0,no,0,4736.029297
24014,39,34,0.979980469,0,no,0,4737.240723
24037,12,22,0.453613281,0,no,0,4741.713379
24049,27,28,1.239257813,0,no,0,4749.639648
24050,28,34,0.875488281,0,no,0,4721.773926
24053,27,30,0.768554688,,no,0,4793.87793
24054,52,44,0.821289063,0,no,0,4718.691406
24055,159,98,2.296386719,0,no,0,4739.831055
24056,36,36,0.662109375,0,no,0,4719.946777
24074,15,22,0.9296875,0,no,0,4732.84375
24075,24,26,0.694824219,0,no,0,4724.723145
24094,276,168,2.140625,0,no,0,4733.895996
24109,145,80,1.893066406,0,no,0,4724.625488
24152,79,82,1.123535156,0,no,0,4722.984863
24153,202,98,2.188476563,0,no,0,4724.360352
24154,18,26,0.594726563,,no,0,4800.427734
24175,11,18,0.516113281,0,no,0,4728.070313
24182,29,38,0.668457031,0,no,0,4741.138672
24189,21,22,0.962402344,0,no,0,4723.791504
24208,54,38,0.612304688,0,no,0,4727.203613
24237,22,24,0.401855469,0,no,0,4728.092773
24261,998,228,3.418457031,0,no,0,4724.914063
24303,10,18,0.59765625,0,no,0,4737.79541
24304,22,24,1.367675781,0,no,0,4743.667969
24306,56,36,1.466796875,0,no,0,4739.07666
24309,31,28,0.771972656,0,no,0,4736.928223
24310,537,142,3.37109375,0,no,0,4741.091309
24324,13,18,0.285644531,0,no,0,4739.822266
24325,15,22,0.689941406,0,no,0,4728.320313
24368,46,48,2.408203125,0,no,0,4729.631348
24369,146,66,1.997070313,0,no,0,4735.969238
24371,11,20,0.37890625,0,no,0,4731.366699
24390,58,52,1.433105469,0,no,0,4733.603027
24433,52,50,1.815917969,0,no,0,4730.224121
24441,24,26,0.338378906,0,no,0,4734.769531
24484,12,20,1.793457031,0,no,0,4735.447754
24492,80,62,1.168457031,0,no,0,4741.997559
24495,27,30,3.989257813,0,no,0,4729.49707
24523,32,36,0.569824219,,no,0,4770.144043
24525,434,204,2.138671875,0,no,0,4728.23584
24526,138,90,1.294433594,,no,0,4769.542969
24527,759,196,6.242675781,0,no,0,4730.875977
24530,17,24,0.741699219,0,no,0,4747.026367
24532,19,24,0.67578125,0,no,0,4758.676758
24544,24,34,0.346191406,0,no,0,4756.719238
24545,80,68,1.173828125,0,no,0,4732.333008
24546,74,42,2.289550781,0,no,0,4746.546387
24547,126,86,2.095703125,0,no,0,4742.087891
24548,19,24,0.405273438,0,no,0,4741.961914
24549,160,98,2.084472656,0,no,0,4734.371094
24550,12843,720,10.46679688,0.218095461,yes,2798,4735.181641
24554,26,26,0.863769531,,no,0,4779.790527
24567,10,18,0.262695313,0,no,0,4769.441895
24634,63,54,1.703125,0,no,0,4755.017578
24662,59,42,1.223144531,0,no,0,4768.487793
24694,13,20,0.312011719,0,no,0,4756.950195
24695,83,54,1.088867188,0,no,0,4776.135742
24697,16,22,0.345703125,0,no,0,4757.925293
24700,10,16,0.530761719,0,no,0,4758.626953
24704,14,20,0.409179688,,no,0,4767.952637
24706,28,34,0.786621094,0,no,0,4761.302246
24715,376,130,2.157226563,0.07712766,yes,29,4748.495605
24719,10,16,0.275390625,0,no,0,4763.504883
24725,23,28,0.840820313,0,no,0,4762.98584
24743,61,40,0.988769531,0,no,0,4765.133301
24746,14,26,0.4453125,0,no,0,4774.234863
24748,11,16,0.21875,,no,0,4744.029785
24765,12,24,0.232910156,0,no,0,4763.617188
24776,70,42,1.466796875,0,no,0,4768.091797
24782,137,54,2.25390625,0,no,0,4767.013184
24839,105,60,2.722167969,0,no,0,4752.728027
24842,13,22,0.4609375,0,no,0,4749.966309
24843,74,42,0.486328125,0,no,0,4751.953125
24858,43,42,0.7109375,,no,0,4735.357422
24900,62,64,0.51171875,0,no,0,4777.707031
24905,25,26,0.291992188,0,no,0,4755.536133
24932,157,136,1.692382813,,no,0,4736.703613
24933,51,36,1.719726563,0,no,0,4759.227051
24935,56,38,1.279785156,0,no,0,4754.921387
24936,168,72,1.458496094,0,no,0,4776.568359
24944,49,44,0.648925781,0,no,0,4760.208984
24945,118,72,1.562988281,0,no,0,4755.699707
24975,12,18,0.189453125,0,no,0,4763.901367
24998,21,30,0.420898438,0,no,0,4804.148926
25022,17,20,0.374023438,0,no,0,4756.503418
25025,15,26,0.61328125,0,no,0,4767.280762
25032,91,50,1.094238281,0,no,0,4773.367188
25034,12,16,0.546386719,0,no,0,4804.383789
25038,20,24,0.440917969,0,no,0,4761.428711
25039,16,20,0.971679688,0,no,0,4771.513184
25070,33,28,1.106445313,0,no,0,4751.663574
25073,18,28,0.713378906,,no,0,4741.094238
25114,70,52,0.807128906,0,no,0,4756.510254
25118,18,30,0.473144531,,no,0,4752.703613
25127,101,76,2.446289063,0,no,0,4761.306641
25129,15,24,0.871582031,,no,0,4745.315918
25136,12,18,0.431640625,0,no,0,4764.433105
25137,49,38,0.916992188,0,no,0,4767.268555
25146,19,24,0.434570313,0,no,0,4768.01709
25174,16,22,0.4765625,0,no,0,4770.73291
25177,25,32,1.134765625,,no,0,4751.206543
25212,264,94,2.241699219,0,no,0,4756.049316
25215,19,22,0.552246094,0,no,0,4771.129883
25216,58,46,2.202148438,0,no,0,4769.84668
25217,340,146,2.256347656,0,no,0,4762.193848
25218,89,66,1.150390625,0,no,0,4760.276855
25219,169,82,3.399902344,0,no,0,4761.053711
25220,944,172,4.355957031,0,no,0,4755.98584
25221,1054,238,3.566894531,0,no,0,4759.242676
25222,13223,792,11.59326172,0.004840051,yes,64,4752.521973
25223,1421,450,5.626953125,,no,0,4731.321289
25247,26,28,0.713378906,0,no,0,4764.394531
25248,13,20,0.348632813,0,no,0,4770.490723
25265,16,20,0.239746094,,no,0,4754.526367
25304,20,22,0.8515625,,no,0,4756.52002
25318,20,24,0.53125,0,no,0,4755.365234
25320,20,24,0.772949219,0,no,0,4762.977051
25334,44,42,0.284667969,0,no,0,4762.120605
25335,20,24,0.389160156,0,no,0,4766.296387
25346,15,22,0.44140625,,no,0,4763.806152
25367,12,20,0.406738281,0,no,0,4770.340332
25372,203,98,1.753417969,,no,0,4787.475586
25385,79,52,1.629882813,0,no,0,4763.601563
25386,11,18,0.437988281,0,no,0,4762.355957
25387,90,68,1.441894531,0,no,0,4759.816406
25388,80,48,2.080566406,0,no,0,4762.35498
25417,16,20,0.224609375,0,no,0,4760.309082
25435,94,70,1.177246094,,no,0,4790.471191
25457,19,24,0.682128906,0,no,0,4767.513184
25458,240,102,2.840820313,0,no,0,4759.89502
25466,33,30,0.465332031,0,no,0,4766.237305
25467,24,32,0.641113281,0,no,0,4757.507324
25474,14,20,0.447265625,0,no,0,4757.291016
25476,3335,372,8.992675781,0.005397301,yes,18,4752.192871
25477,36,42,0.898925781,,no,0,4737.802246
25478,16,24,0.594238281,0,no,0,4750.648926
25493,16,18,1.053222656,0,no,0,4758.499512
25495,42,30,1.259765625,0,no,0,4756.793457
25507,44,40,1.159179688,0,no,0,4758.59375
25512,19,24,0.385253906,0,no,0,4758.684082
25520,473,132,5.466308594,0,no,0,4760.224609
25555,61,42,1.1484375,0,no,0,4761.876465
25574,40,36,0.893554688,0,no,0,4759.979492
25579,20,22,0.487304688,0,no,0,4760.416992
25593,26,36,0.502929688,,no,0,4792.833008
25595,13,18,0.39453125,0,no,0,4770.756836
25596,16,20,0.414550781,0,no,0,4765.388672
25601,14,20,0.626953125,0,no,0,4763.637695
25633,27,32,0.678710938,0,no,0,4758.359375
25641,23,44,0.218261719,,no,0,4792.981445
25645,18,28,0.255859375,0,no,0,4764.45166
25659,34,32,0.647949219,0,no,0,4767.833984
25666,10,14,0.323242188,,no,0,4790.042969
25667,16,24,0.306640625,0,no,0,4759.005371
25672,39,34,0.462402344,0,no,0,4752.702637
25675,13,20,0.328613281,0,no,0,4759.952148
25679,270,120,2.610839844,0,no,0,4751.805176
25681,14,22,0.510742188,,no,0,4746.083984
25686,15,22,0.623046875,0,no,0,4758.344727
25701,10,16,0.306152344,,no,0,4761.773438
25706,62,52,0.905273438,0,no,0,4758.065918
25723,33,32,0.775878906,0,no,0,4760.763672
25724,370,92,5.777832031,0,no,0,4761.502441
25736,18,30,0.382324219,0,no,0,4771.223145
25757,535,178,4.047363281,0,no,0,4759.423828
25769,36,30,2.08984375,0,no,0,4759.446777
25776,164,72,2.068359375,0.073170732,yes,12,4769.197266
25787,10,18,0.405761719,0,no,0,4771.506836
25788,18,24,0.541992188,0,no,0,4765.209473
25789,41,46,1.237792969,0,no,0,4760.561523
25811,15,30,0.52734375,0,no,0,4763.816895
25837,16,24,0.564453125,0,no,0,4779.347656
25846,11,22,0.195800781,0,no,0,4779.032227
25852,11,22,0.524414063,0,no,0,4764.117676
25859,22,28,0.646972656,0,no,0,4764.671875
25875,93,70,0.713867188,0,no,0,4761.09082
25882,12,18,0.594726563,0,no,0,4768.860352
25883,39,36,1.082519531,0,no,0,4768.85791
25949,25,32,0.786132813,,no,0,4776.498535
25970,25,26,0.596679688,0,no,0,4779.814941
25997,15,26,0.095703125,0.933333333,yes,14,4760.729492
26000,12,22,0.085449219,0.916666667,yes,11,4760.88623
26030,17,20,0.677246094,0,no,0,4775.708984
26031,31,34,0.488769531,0,no,0,4783.27832
26051,34,30,0.822265625,0,no,0,4781.982422
26056,55,44,1.184570313,0,no,0,4783.870605
26057,38,36,0.821289063,0,no,0,4762.053223
26058,22,38,0.0390625,1,yes,22,4760.845215
26081,118,70,0.189453125,0.355932203,yes,42,4760.703125
26126,224,86,3.514160156,0,no,0,4772.006348
26130,35,38,0.867675781,0,no,0,4762.934082
26132,185,108,1.547851563,0,no,0,4761.87207
26133,12,14,0.632324219,0,no,0,4787.286621
26147,22,32,0.392089844,0,no,0,4766.960449
26158,141,74,1.791503906,0,no,0,4773.291016
26176,11,20,0.701171875,,no,0,4747.587402
26195,19,24,1.001953125,0,no,0,4769.550781
26211,13,22,0.73046875,,no,0,4747.493652
26224,25,34,0.625488281,,no,0,4757.859375
26225,126,72,1.30859375,,no,0,4740.916504
26242,10,16,0.440429688,0,no,0,4764.755859
26260,17,24,0.403808594,,no,0,4749.263184
26261,48,44,0.650390625,0,no,0,4763.929199
26276,18,22,1.428710938,,no,0,4756.651367
26277,64,44,1.227539063,,no,0,4750.277832
26304,196,72,2.692382813,,no,0,4742.500488
26307,30,30,0.794921875,,no,0,4747.653809
26309,16,20,0.69140625,,no,0,4751.584473
26314,364,108,3.244628906,,no,0,4743.237793
26332,13,20,0.443359375,,no,0,4747.669434
26363,24,34,1.055175781,0,no,0,4774.64502
26371,10,16,0.215820313,0,no,0,4769.570801
26375,26,28,0.88671875,0,no,0,4766.553223
26400,54,60,0.642578125,0,no,0,4766.797363
26403,560,178,2.58984375,0,no,0,4767.483887
26406,21,26,0.854980469,,no,0,4742.561523
26427,240,116,2.586914063,0,no,0,4769.178223
26467,46,38,0.625488281,0,no,0,4773.009766
26468,111,66,1.165527344,,no,0,4765.562012
26475,18,28,0.419433594,0,no,0,4770.055664
26496,14,22,0.415527344,0,no,0,4792.635742
26508,25,24,0.733886719,0,no,0,4769.25
26535,31,28,1.166015625,0,no,0,4791.427734
26553,20,20,0.9453125,0,no,0,4792.506348
26568,22,26,0.333496094,0,no,0,4765.076172
26603,13,20,0.713378906,0,no,0,4809.941406
26612,18,28,0.662597656,,no,0,4755.035156
26613,29,32,0.798339844,0,no,0,4809.063965
26615,277,108,2.29296875,0,no,0,4769.975098
26617,20,24,0.771972656,0,no,0,4777.577148
26633,81,48,2.024414063,0,no,0,4761.137695
26639,22,26,1.045898438,0,no,0,4762.47998
26646,16,22,0.160644531,,no,0,4744.014648
26662,26,34,0.966308594,,no,0,4745.476563
26681,10,16,0.490722656,0,no,0,4810.374023
26690,28,28,1.288085938,,no,0,4756.388184
26712,12,18,0.309570313,0,no,0,4765.144043
26719,321,122,1.614257813,0,no,0,4769.977051
26725,10,14,0.560058594,0,no,0,4782.259766
26727,620,134,2.780761719,0,no,0,4769.033691
26733,22,28,0.663574219,0,no,0,4765.399902
26734,54,48,1.350097656,0,no,0,4764.114746
26738,541,202,2.421386719,0,no,0,4767.752441
26785,33,34,1.559082031,0,no,0,4762.515137
26786,11,18,0.469238281,0,no,0,4762.081543
26797,45,40,1.178710938,0,no,0,4780.345703
26799,167,80,1.698242188,0,no,0,4781.056641
26800,1347,332,6.745605469,0,no,0,4772.963379
26808,25,26,0.680664063,0,no,0,4769.376465
26820,90,52,2.257324219,0,no,0,4776.943848
26845,12,22,0.430175781,0,no,0,4789.041016
26848,1852,372,2.251953125,0.146328294,yes,271,4760.16748
26853,15,22,0.443847656,0,no,0,4789.217773
26861,25,30,0.806640625,0,no,0,4774.476563
26872,32,38,0.788574219,0,no,0,4780.750488
26875,59,52,0.759277344,0,no,0,4782.277832
26879,89,58,2.123535156,0,no,0,4762.210449
26886,40,36,1.472167969,0,no,0,4771.15332
26888,10,14,0.274902344,0,no,0,4760.95166
26892,998,316,0.403808594,0.453907816,yes,453,4760.519531
26922,32,30,1.056152344,0,no,0,4761.101074
26929,16,22,0.556640625,,no,0,4755.932129
26934,16,22,1.037109375,0,no,0,4766.981934
26935,10,18,0.687011719,0,no,0,4768.582031
26937,84,58,1.830566406,0,no,0,4769.29248
26977,21,28,0.437011719,,no,0,4751.255371
26990,19,26,0.893066406,0,no,0,4764.314941
26995,19,26,0.833007813,0,no,0,4762.187012
26996,18,36,0.570800781,0,no,0,4782.920898
27024,136,72,0.984863281,0,no,0,4766.15625
27025,139,72,1.502929688,0,no,0,4773.822754
27028,1001,238,8.315917969,,no,0,4734.657227
27029,182,88,2.061035156,0,no,0,4759.073242
27067,134,68,2.4140625,0,no,0,4756.587402
27068,28,30,0.549316406,0,no,0,4761.307617
27070,240,116,2.805664063,,no,0,4739.671387
27082,74,84,0.579101563,,no,0,4791.075684
27085,16,24,0.424316406,0,no,0,4800.283691
27086,20,22,1.107421875,0,no,0,4756.645996
27088,19,26,0.574707031,0,no,0,4760.571289
27100,36,36,1.129882813,0,no,0,4757.366211
27103,10,16,0.508300781,0,no,0,4762.73584
27105,538,128,4.125976563,,no,0,4748.78418
27106,47,58,1.117675781,0,no,0,4772.442383
27126,19,24,0.524414063,0,no,0,4772.660156
27127,380,156,2.423339844,0,no,0,4770.558594
27128,16,24,0.265625,,no,0,4743.343262
27167,20,36,0.3125,0,no,0,4770.75
27170,16,20,0.529296875,0,no,0,4757.059082
27171,150,80,1.703613281,0,no,0,4755.837402
27172,49,52,1.208496094,,no,0,4741.759277
27198,20,26,0.792480469,0,no,0,4763.061035
27209,13,18,0.537109375,,no,0,4742.432129
27210,40,50,1.694824219,0,no,0,4782.175781
27213,14,22,0.434570313,0,no,0,4775.678223
27227,48,34,1.050292969,0,no,0,4774.039063
27228,5282,606,8.489257813,0.009844756,yes,52,4746.337891
27229,3756,794,8.088867188,,no,0,4731.050293
27256,10,18,0.477539063,,no,0,4759.150879
27265,14,18,0.584960938,0,no,0,4776.971191
27275,13,16,0.758789063,0,no,0,4764.828613
27291,11,22,1.494628906,0,no,0,4758.749512
27297,18,22,0.991699219,0,no,0,4777.377441
27298,13,20,0.551757813,,no,0,4769.580078
27362,17,28,0.713378906,0,no,0,4768.128418
27363,13,18,0.364746094,0,no,0,4768.783691
27375,97,68,1.776367188,0,no,0,4763.583496
27390,11,22,0.435058594,,no,0,4759.162109
27398,10,18,0.124023438,,no,0,4754.492676
27453,11,16,0.770019531,0,no,0,4767.396973
27464,42,32,1.902832031,0,no,0,4762.049805
27472,15,22,0.1796875,,no,0,4761.47168
27487,61,44,1.062988281,,no,0,4773.383789
27504,58,52,0.922363281,,no,0,4752.437988
27553,10,16,0.361816406,,no,0,4758.458984
27554,62,52,1.276855469,0,no,0,4774.897949
27570,16,22,0.127929688,0.75,yes,12,4762.864258
27587,25,30,0.747070313,0,no,0,4774.558594
27608,10,22,0.288574219,,no,0,4760.450195
27617,26,34,0.550292969,0,no,0,4761.986816
27692,22,28,0.55078125,,no,0,4760.05127
27706,17,20,0.933105469,0,no,0,4775.774902
27708,24,28,1.37109375,0,no,0,4769.750977
27745,12,18,0.569824219,0,no,0,4762.833984
27777,11,20,0.608398438,0,no,0,4765.529785
27789,10,16,0.8984375,0,no,0,4762.385254
27791,72,44,1.929199219,0,no,0,4757.938965
27795,12,16,0.546386719,0,no,0,4763.648926
27804,10,20,0.302734375,0,no,0,4761.764648
27807,12,20,0.547851563,0,no,0,4762.994629
27816,17,24,0.481933594,0,no,0,4761.702637
27836,18,24,0.274414063,0,no,0,4764.354492
27837,36,46,0.688964844,,no,0,4757.554688
27838,318,140,2.186035156,,no,0,4737.688477
27859,37,32,1.139648438,0,no,0,4761.838867
27876,103,56,1.815429688,0,no,0,4758.811523
27877,26,30,0.632324219,0,no,0,4764.659668
27901,22,28,0.539550781,0,no,0,4762.056152
27907,10,14,0.353515625,0,no,0,4766.174805
27910,12,16,0.9375,0,no,0,4760.512695
27911,3920,336,10.85400391,0.00994898,yes,39,4749.399414
27935,11,20,0.528808594,0,no,0,4772.137695
27942,22,28,0.376953125,0,no,0,4767.844727
27943,42,36,1.037109375,,no,0,4761.983887
27944,143,92,2.645507813,0,no,0,4762.762695
27945,518,136,4.73828125,0,no,0,4755.70752
27954,45,32,1.448730469,0,no,0,4761.178711
27960,10,18,0.44921875,,no,0,4763.585449
27964,35,40,0.869140625,,no,0,4765.852051
27966,26,28,0.900878906,0,no,0,4773.680664
27967,14,20,0.833007813,0,no,0,4770.785645
27994,36,32,0.753417969,,no,0,4757.637207
27997,24,26,0.501953125,0,no,0,4763.38623
27998,1066,248,4.378417969,0,no,0,4757.821289
27999,139,92,1.947265625,0,no,0,4761.086426
28033,80,48,1.795410156,0,no,0,4757.474121
28034,101,54,1.833007813,0,no,0,4771.589844
28043,28,38,0.629394531,0,no,0,4769.671387
28061,70,64,0.965820313,,no,0,4758.487793
28069,32,32,0.712890625,,no,0,4759.124512
28076,26,36,1.037597656,0,no,0,4762.330078
28090,11,20,0.335449219,,no,0,4767.369629
28092,306,106,9.709960938,0,no,0,4749.94043
28093,1345,202,3.217285156,0.135315985,yes,182,4758.84082
28115,25,26,0.78515625,,no,0,4754.355469
28116,516,208,2.59765625,,no,0,4739.135742
28117,724,248,3.375488281,0,no,0,4760.524414
28120,17,20,0.414550781,0,no,0,4759.189453
28121,279,88,3.241210938,0,no,0,4760.601563
28122,19,20,0.317382813,,no,0,4813.01709
28164,35,30,0.944335938,0,no,0,4753.061035
28166,22,28,0.609863281,0,no,0,4756.089844
28177,11,20,0.377441406,0,no,0,4758.524902
28179,12,24,0.168945313,0,no,0,4762.583984
28197,88,60,1.17578125,0,no,0,4754.942871
28198,12,18,0.50390625,0,no,0,4757.452148
28200,17,22,0.122070313,0,no,0,4756.202637
28215,129,78,1.661132813,0,no,0,4754.64502
28223,10,16,0.692871094,0,no,0,4772.027344
28224,14,24,0.305175781,0,no,0,4759.405762
28257,24,26,0.848632813,0,no,0,4745.125
28258,38,36,1.100585938,0,no,0,4750.236816
28262,14,18,0.291503906,0,no,0,4756.262207
28264,19,26,0.749023438,0,no,0,4754.95166
28280,10,18,0.568847656,0,no,0,4753.762207
28297,19,26,0.681152344,0,no,0,4759.477051
28299,1877,232,7.812988281,0,no,0,4742.541016
28300,3754,528,9.55078125,,no,0,4725.963379
28319,15,20,0.516113281,0,no,0,4742.495117
28320,25,30,0.528808594,0,no,0,4757.17334
28321,10,18,0.170898438,0,no,0,4753.811035
28329,32,32,0.813476563,0,no,0,4754.343262
28353,40,32,0.99609375,0,no,0,4750.637207
28396,13,20,0.418945313,0,no,0,4743.456543
28397,10,16,0.7265625,0,no,0,4765.67041
28400,24,26,0.994140625,0,no,0,4742.675781
28401,17,22,0.7265625,0,no,0,4756.888672
28412,55,48,0.927734375,0,no,0,4752.453613
28415,10,16,0.135742188,,no,0,4743.178711
28418,79,60,1.073730469,0,no,0,4750.908691
28425,173,104,1.196777344,0,no,0,4762.252441
28432,202,90,1.848144531,0,no,0,4750.31543
28433,28,32,0.952636719,0,no,0,4742.82373
28434,227,86,1.895507813,0,no,0,4765.731445
28438,11,18,0.543945313,0,no,0,4752.846191
28439,20,20,0.90234375,,no,0,4740.630859
28453,30,40,0.728515625,,no,0,4742.206543
28520,21,22,0.644042969,0,no,0,4750.055176
28542,10,20,0.470214844,0,no,0,4752.791016
28591,13,20,0.305664063,,no,0,4794.678711
28595,23,26,0.618164063,0,no,0,4749.484863
28598,17,20,0.765136719,0,no,0,4779.46582
28602,22,24,0.771972656,0,no,0,4746.55957
28605,14,20,0.722167969,0,no,0,4740.346191
28615,23,26,1.1328125,0,no,0,4750.776367
28618,23,34,0.622070313,,no,0,4761.006348
28619,44,40,1.933105469,0,no,0,4778.540039
28620,40,34,1.150390625,0,no,0,4750.558105
28621,42,52,0.523925781,0,no,0,4779.706055
28623,17,24,0.3984375,0,no,0,4779.833984
28624,45,42,0.443847656,0,no,0,4746.976563
